emp_no,first_name,last_name,dept_name
37975,Garnet,Onuegbe,Development
215281,Tomofumi,Onuegbe,Production
205265,Vishwani,Onuegbe,Production
95190,Elgin,Onuegbe,Human Resources
233835,Vincent,Onuegbe,Quality Management
219236,Jinya,Onuegbe,Development
96122,Muzhong,Onuegbe,Sales
206578,Deborah,Onuegbe,Sales
237663,Junsik,Onuegbe,Development
467520,Xianlong,Onuegbe,Customer Service
467520,Xianlong,Onuegbe,Sales
270259,Christoper,Onuegbe,Development
417452,Jaber,Openshaw,Production
413988,Elrique,Openshaw,Quality Management
452393,Hisao,Openshaw,Production
288637,Lene,Openshaw,Production
494798,Amabile,Openshaw,Development
453241,Utpal,Openshaw,Production
254456,Sanjoy,Openshaw,Development
446931,Lihong,Openshaw,Production
413988,Elrique,Openshaw,Production
97782,Taiji,Openshaw,Quality Management
211492,Arch,Openshaw,Sales
291464,Yifei,Openshaw,Production
85210,Yolla,Openshaw,Marketing
294463,Hidekazu,Openshaw,Production
23676,Sham,Openshaw,Sales
292340,Leucio,Openshaw,Human Resources
23676,Sham,Openshaw,Marketing
103270,Moty,Openshaw,Research
22381,Uma,Openshaw,Sales
243811,Heather,Openshaw,Production
224843,Janalee,Openshaw,Customer Service
15329,Fan,Openshaw,Development
77562,Gianluca,Openshaw,Development
206639,Gad,Openshaw,Development
481269,Stepehn,Openshaw,Marketing
235862,Neven,Openshaw,Development
289103,Francesca,Openshaw,Development
77562,Gianluca,Openshaw,Production
24725,Yechezkel,Openshaw,Sales
74027,Goo,Openshaw,Development
264122,Hyuckchul,Oppitz,Production
432807,Alenka,Oppitz,Finance
214144,Duke,Oppitz,Production
214144,Duke,Oppitz,Development
62374,Ortrud,Oppitz,Development
296790,Shaleah,Oppitz,Research
104929,Radhia,Oppitz,Finance
263777,Janche,Oppitz,Development
70032,Guttorm,Oppitz,Human Resources
263777,Janche,Oppitz,Research
109793,Zhanqiu,Oppitz,Quality Management
266333,Moss,Oppitz,Sales
266333,Moss,Oppitz,Marketing
243766,Xinyu,Oppitz,Development
109793,Zhanqiu,Oppitz,Development
296790,Shaleah,Oppitz,Development
225324,Quingbo,Oppitz,Marketing
419835,Kauko,Oppitz,Finance
463030,Kazuhito,Oppitz,Customer Service
484020,Ayakannu,Oppitz,Development
106678,Vishwani,Oppitz,Sales
210721,Ayonca,Oppitz,Customer Service
483834,Tse,Oppitz,Production
275775,Dung,Oppitz,Customer Service
277334,Xianlong,Oppitz,Marketing
443206,Marco,Oppitz,Marketing
484997,Ravishankar,Oppitz,Development
102221,Manibrata,Orlowska,Quality Management
249078,Tremaine,Orlowska,Development
484748,Shridhar,Orlowska,Sales
280574,Shih,Orlowska,Customer Service
469958,Mikhail,Orlowska,Sales
287505,Neelam,Orlowska,Development
426178,Muzhong,Orlowska,Finance
281906,Phuoc,Orlowska,Development
486537,Mayuri,Orlowska,Sales
66801,Bogdan,Orlowska,Production
486537,Mayuri,Orlowska,Customer Service
225587,Chenyi,Orlowska,Finance
400696,Lillian,Orlowska,Development
201346,Bouchung,Orlowska,Production
201346,Bouchung,Orlowska,Development
237557,Katsuyuki,Orlowska,Quality Management
239295,Pragnesh,Orlowska,Sales
279342,Babette,Orlowska,Customer Service
279342,Babette,Orlowska,Production
89507,Diederik,Orlowska,Development
242114,Angus,Orlowska,Sales
49075,Ravishankar,Orlowska,Development
79779,Stella,Orlowska,Production
469996,Yuping,Orlowska,Production
46901,Krisda,Orlowska,Quality Management
233783,Tse,Orlowska,Production
498494,Mack,Orlowska,Development
479878,Kwan,Orlowska,Production
47876,Shigeaki,Orlowska,Sales
27295,Marc,Orlowska,Development
280574,Shih,Orlowska,Sales
425713,Ymte,Orlowski,Customer Service
89022,Atilio,Orlowski,Sales
249708,Anoosh,Orlowski,Development
223619,Uwe,Orlowski,Marketing
260046,Wonhee,Orlowski,Production
432566,Dzung,Orlowski,Sales
484504,Gou,Orlowski,Sales
497113,Edwin,Orlowski,Sales
497113,Edwin,Orlowski,Marketing
494899,Magy,Orlowski,Development
494899,Magy,Orlowski,Production
240146,Joydip,Orlowski,Quality Management
18673,Ohad,Orlowski,Development
31036,Vivian,Orlowski,Quality Management
425713,Ymte,Orlowski,Production
226017,Badri,Orlowski,Development
31036,Vivian,Orlowski,Production
250791,Halsur,Orlowski,Production
458321,Mahmut,Orlowski,Quality Management
232677,Arvind,Orlowski,Customer Service
409001,Randi,Orlowski,Finance
471861,Morris,Orlowski,Production
258078,Hilary,Orlowski,Production
245927,Udo,Orlowski,Production
280979,Remmert,Orsini,Sales
285675,Deborah,Orsini,Sales
275357,Ziya,Orsini,Customer Service
493368,Siddarth,Orsini,Development
95985,Subbu,Orsini,Production
444659,Adit,Orsini,Customer Service
261517,Caolyn,Orsini,Research
261852,Vesna,Orsini,Research
99788,Adly,Orsini,Production
413719,Shigenori,Orsini,Human Resources
45014,Souichi,Orsini,Customer Service
207905,Manibrata,Orsini,Production
264477,Sigeru,Orsini,Production
45014,Souichi,Orsini,Sales
22437,Xiaoqiu,Orsini,Development
435512,Yakkov,Orsini,Production
71057,Christfried,Orsini,Customer Service
430004,Morris,Orsini,Research
221287,Chandrasekaran,Orsini,Research
54298,Taizo,Orsini,Production
71057,Christfried,Orsini,Sales
206713,Zhiguo,Orsini,Production
428630,Jenwei,Orsini,Sales
219742,Jahangir,Orsini,Development
65579,Adit,Orsini,Marketing
65579,Adit,Orsini,Sales
203187,Xinan,Orsini,Marketing
69425,Kristen,Orsini,Production
221824,Parviz,Orsini,Sales
90110,Przemyslawa,Orsini,Quality Management
490619,Flemming,Orsini,Development
496867,Rosine,Orsini,Production
221824,Parviz,Orsini,Finance
223509,Haldon,Osgood,Research
73110,Gift,Osgood,Development
296701,Hirochika,Osgood,Finance
299168,Frederique,Osgood,Marketing
219568,Shunichi,Osgood,Production
215285,Kazuhira,Osgood,Sales
66980,Pranay,Osgood,Finance
478243,Krisda,Osgood,Finance
53509,Radoslaw,Osgood,Development
57740,Georgi,Osgood,Development
221683,Gritta,Osgood,Development
246039,Weicheng,Osgood,Marketing
477571,Gal,Osgood,Production
458690,Yagil,Osgood,Development
458690,Yagil,Osgood,Research
91608,Sachio,Osgood,Customer Service
52584,Szabolcs,Osgood,Quality Management
477337,Margareta,Osgood,Marketing
223509,Haldon,Osgood,Development
246765,Oguz,Osgood,Production
87693,Mikhail,Osgood,Development
227271,Yechiam,Osgood,Human Resources
461066,Sanjeeva,Osgood,Human Resources
71598,Jianhua,Osgood,Human Resources
62351,Yuchang,Osgood,Marketing
296724,Sajjad,Osgood,Development
437882,Salvador,Osgood,Development
259565,Shirish,Osgood,Production
292025,Weidon,Osgood,Development
464600,Martijn,Osgood,Development
99889,Mohammad,Osgood,Production
238804,Teunis,Oskamp,Production
413686,Youngkon,Oskamp,Development
499496,Demin,Oskamp,Development
445139,Yahiko,Oskamp,Marketing
446848,Lenore,Oskamp,Production
234007,Babette,Oskamp,Quality Management
445093,Masaru,Oskamp,Human Resources
485568,Inderjeet,Oskamp,Sales
274360,Shuzo,Oskamp,Development
496662,Malu,Oskamp,Development
270957,Foong,Oskamp,Development
223656,Eishiro,Oskamp,Finance
95460,Bedir,Oskamp,Production
107409,Junichi,Oskamp,Customer Service
496662,Malu,Oskamp,Customer Service
234397,Tsz,Oskamp,Marketing
15769,Pranay,Oskamp,Marketing
86952,Richard,Oskamp,Research
206711,Visit,Oskamp,Customer Service
53298,Shay,Oskamp,Development
298464,Leon,Oskamp,Human Resources
78583,Rafols,Oskamp,Production
207460,Sadok,Oskamp,Finance
31877,Masoud,Ossenbruggen,Quality Management
467430,Angel,Ossenbruggen,Development
92191,Conal,Ossenbruggen,Research
77551,Lansing,Ossenbruggen,Sales
268365,Hinrich,Ossenbruggen,Research
217109,Arra,Ossenbruggen,Development
95893,Aleksander,Ossenbruggen,Production
110183,Shirish,Ossenbruggen,Human Resources
447658,Fen,Ossenbruggen,Production
288403,Martina,Ossenbruggen,Production
39784,Venkatesan,Ossenbruggen,Research
271710,Leszek,Ossenbruggen,Research
405238,Masali,Ossenbruggen,Production
458532,Limsoon,Ossenbruggen,Production
405238,Masali,Ossenbruggen,Customer Service
408644,Jaideep,Otillio,Marketing
286878,Sakthirel,Otillio,Sales
242863,Debaprosad,Otillio,Customer Service
406428,Subir,Otillio,Development
266860,Miomir,Otillio,Quality Management
273306,Ziyad,Otillio,Quality Management
257360,Honglan,Otillio,Sales
85708,Steen,Otillio,Production
77814,Ferdinand,Otillio,Development
206427,Nobuyoshi,Otillio,Sales
233118,Fusako,Otillio,Quality Management
40839,Prodip,Otillio,Human Resources
247284,Gina,Otillio,Development
435040,Shaowen,Otillio,Research
108064,Shimshon,Otillio,Development
475403,Freyja,Otillio,Production
237262,Jagoda,Otillio,Quality Management
246089,Hironobu,Otillio,Production
219306,Kaijung,Otillio,Human Resources
265720,Yucai,Otillio,Sales
66291,Tzu,Ouhyoung,Development
472349,Zeljko,Ouhyoung,Sales
284546,Sadok,Ouhyoung,Production
89912,Dietrich,Ouhyoung,Development
488220,Tetsurou,Ouhyoung,Marketing
107119,Brewster,Ouhyoung,Production
212441,Masaru,Ouhyoung,Quality Management
250389,Zeydy,Ouhyoung,Development
42788,Geoffrey,Ouhyoung,Production
236972,Nishit,Ouhyoung,Customer Service
473560,Subir,Ouhyoung,Development
40321,Hinrich,Ouhyoung,Production
209260,Maya,Ouhyoung,Marketing
209260,Maya,Ouhyoung,Sales
77475,Chinho,Ouhyoung,Quality Management
77475,Chinho,Ouhyoung,Development
90978,Ramya,Ouhyoung,Marketing
475077,Claude,Ouhyoung,Sales
205225,Duro,Ouhyoung,Development
422926,Bernardo,Ouhyoung,Production
473560,Subir,Ouhyoung,Research
234941,Pohua,Ouhyoung,Production
291972,Shimshon,Ouhyoung,Production
239443,Teruyuki,Ouhyoung,Development
272162,Kwangyoen,Ouhyoung,Human Resources
442767,Matt,Ouhyoung,Human Resources
404332,Lubomir,Ouhyoung,Customer Service
412950,Garnik,Ouhyoung,Research
242850,Hyuckchul,Ouhyoung,Production
271891,Karlis,Ouhyoung,Production
473398,Vojin,Ouhyoung,Quality Management
251798,Urs,Oxenboll,Marketing
465413,Francoise,Oxenboll,Finance
247880,Saniya,Oxenboll,Sales
230848,Michaela,Oxenboll,Quality Management
479362,Jaroslava,Oxenboll,Production
248826,Jaana,Oxenboll,Production
251798,Urs,Oxenboll,Sales
410581,Yannik,Oxenboll,Development
249765,Apostol,Oxenboll,Production
248826,Jaana,Oxenboll,Development
240469,Harngdar,Oxenboll,Sales
225890,Alois,Oxenboll,Customer Service
267752,Siddarth,Oxenboll,Human Resources
28281,Adhemar,Oxenboll,Marketing
28281,Adhemar,Oxenboll,Sales
62407,Stella,Oxenboll,Production
281385,Georgi,Oxenboll,Sales
495289,Mori,Oxenboll,Research
421469,Seongbae,Oxenboll,Development
282348,Saddek,Oxenboll,Development
54777,Niteen,Oxenboll,Production
54777,Niteen,Oxenboll,Research
18811,Cheong,Oxenboll,Research
22370,Aloys,Oxenboll,Sales
236581,Gurbir,Oxenboll,Finance
477655,Serap,Oxenboll,Sales
286678,Tadanori,Oxenboll,Production
286678,Tadanori,Oxenboll,Customer Service
487090,Yagil,Oxenboll,Production
472686,Prasadram,Oxman,Quality Management
298020,Yuguang,Oxman,Customer Service
238982,Vitali,Oxman,Customer Service
443415,Murthy,Oxman,Customer Service
238982,Vitali,Oxman,Production
442364,Barton,Oxman,Development
60815,DAIDA,Oxman,Sales
431744,Mabo,Oxman,Production
27557,Teunis,Oxman,Sales
41527,Hisao,Oxman,Development
255055,Masato,Oxman,Production
11518,Jinxi,Oxman,Human Resources
296766,Tristan,Oxman,Production
76493,Mansur,Oxman,Sales
49280,Tse,Oxman,Development
480459,Stevo,Oxman,Quality Management
263953,Rosli,Oxman,Production
422685,Reinhard,Oxman,Production
278768,Koichi,Oxman,Development
441927,Diederik,Oxman,Production
217643,Guangming,Oxman,Sales
275534,Troy,Oxman,Customer Service
414759,Siamak,Oxman,Finance
437390,Taiji,Oxman,Human Resources
96673,Hironobu,Oxman,Development
452569,Perla,Oxman,Finance
489582,Pranav,Ozeki,Production
284748,Jayson,Ozeki,Marketing
258386,Oscar,Ozeki,Development
406588,Arto,Ozeki,Development
241973,Stevo,Ozeki,Research
402557,Bernardo,Ozeki,Development
452446,Shan,Ozeki,Production
471483,Janalee,Ozeki,Sales
88914,Masali,Ozeki,Quality Management
96902,Khalil,Ozeki,Sales
30673,Berry,Ozeki,Sales
248871,Bokyung,Ozeki,Research
90009,Denny,Ozeki,Production
48985,Divine,Ozeki,Production
499318,Hideyuki,Ozeki,Customer Service
499318,Hideyuki,Ozeki,Sales
259182,Kellyn,Ozeki,Development
428593,Gita,Ozeki,Development
39909,Nectarios,Ozeki,Sales
208082,Giap,Ozeki,Human Resources
487692,Padma,Ozeki,Production
282290,Otmar,Ozeki,Human Resources
96902,Khalil,Ozeki,Marketing
282290,Otmar,Ozeki,Marketing
32891,Vasilis,Ozeki,Development
234151,Wayne,Ozeki,Research
288057,Alejandro,Ozeri,Development
433941,Zejun,Ozeri,Development
490398,Valeska,Ozeri,Development
490398,Valeska,Ozeri,Production
78715,Heeju,Ozeri,Development
32037,Bader,Ozeri,Development
259505,Mrinalini,Ozeri,Production
259505,Mrinalini,Ozeri,Quality Management
75514,Jaihie,Ozeri,Quality Management
36895,Abdulla,Ozeri,Development
23643,Mariangiola,Ozeri,Research
62836,Alagu,Ozeri,Production
432436,Leni,Ozeri,Research
479070,Valery,Ozeri,Sales
78043,Constantijn,Ozeri,Production
33631,Tonny,Ozeri,Sales
67682,Moni,Ozeri,Research
55848,Anneli,Ozeri,Marketing
95939,Kiyokazu,Ozeri,Human Resources
207614,Nadjib,Ozeri,Development
289419,Kenroku,Ozeri,Sales
85755,Aloys,Ozeri,Sales
402606,Goh,Ozeri,Development
212213,Jaideep,Ozery,Finance
404648,Vincent,Ozery,Quality Management
275283,Xiaopeng,Ozery,Development
405060,Amabile,Ozery,Production
470845,Denis,Ozery,Development
211133,Oscal,Ozery,Production
220641,Taegyun,Ozery,Customer Service
97194,Dannz,Ozery,Development
23883,Dayanand,Ozery,Development
87196,Caolyn,Ozery,Development
29520,Shunichi,Ozery,Development
52315,Hilari,Ozery,Finance
52315,Hilari,Ozery,Human Resources
436178,Venkatesan,Ozery,Production
23757,Yaghout,Ozery,Customer Service
427786,Jiong,Ozery,Human Resources
218766,Janalee,Ozery,Quality Management
77545,Gopalakrishnan,Paciorek,Development
291534,Akhilish,Paciorek,Sales
58462,Ronnie,Paciorek,Sales
29802,Herb,Paciorek,Production
484522,Denis,Paciorek,Sales
479945,Jeong,Paciorek,Research
255610,Abdulah,Paciorek,Production
471809,Moty,Paciorek,Human Resources
483717,Jianhao,Paciorek,Research
214616,Phillip,Paciorek,Development
458841,Youpyo,Paciorek,Production
477199,Xinan,Paciorek,Development
471327,Ziva,Paciorek,Development
415490,Huican,Paciorek,Human Resources
477199,Xinan,Paciorek,Production
228691,Ortrud,Paciorek,Production
449436,Hitofumi,Paciorek,Sales
449436,Hitofumi,Paciorek,Marketing
82145,Zhongwei,Pagter,Sales
450449,Saddek,Pagter,Finance
294978,Adas,Pagter,Development
402954,Shigeichiro,Pagter,Quality Management
211410,Nevin,Pagter,Production
438160,Rayond,Pagter,Customer Service
438160,Rayond,Pagter,Sales
12264,Mart,Pagter,Development
20494,Lucien,Pagter,Sales
21391,Zijian,Pagter,Quality Management
21391,Zijian,Pagter,Production
26831,Yucel,Pagter,Production
492376,Fuqing,Pagter,Development
282470,Chrisa,Pagter,Quality Management
265626,Alagu,Pagter,Sales
246356,Koldo,Pagter,Development
427237,Zhigen,Pagter,Human Resources
427237,Zhigen,Pagter,Finance
225306,Wonhee,Pagter,Sales
24767,Kiyokazu,Pagter,Human Resources
104029,Alper,Pagter,Sales
67994,Hatim,Paludetto,Production
39930,Kitty,Paludetto,Finance
29760,Jinya,Paludetto,Research
41727,Rosella,Paludetto,Research
484256,Nobuyoshi,Paludetto,Production
52396,Ulf,Paludetto,Customer Service
447632,Yucel,Paludetto,Development
291762,Adel,Paludetto,Quality Management
71246,Toshimitsu,Paludetto,Sales
298254,Sajjad,Paludetto,Finance
99608,Baruch,Paludetto,Development
464701,Hongzhu,Paludetto,Sales
47021,Mang,Paludetto,Research
269359,Branimir,Paludetto,Development
89883,Berry,Paludetto,Research
65842,Lubomir,Paludetto,Production
216670,Sreenivas,Paludetto,Sales
240826,Weidon,Paludetto,Marketing
288574,Fayez,Paludetto,Sales
282743,Becky,Paludetto,Sales
46326,Harjit,Paludetto,Human Resources
218192,Mandell,Paludetto,Quality Management
47021,Mang,Paludetto,Production
67994,Hatim,Paludetto,Development
454375,Nevio,Paludetto,Sales
274478,Sugwoo,Paludetto,Finance
455801,Suzette,Paludetto,Development
282861,Masami,Paludetto,Customer Service
455998,Dante,Panangaden,Sales
437205,Godehard,Panangaden,Development
406980,Jacopo,Panangaden,Sales
496198,Volkmar,Panangaden,Production
218724,Sanjai,Panangaden,Human Resources
289013,Quingbo,Panangaden,Production
82310,Jinxi,Panangaden,Development
106083,Jacopo,Panangaden,Development
19012,Gal,Panangaden,Sales
106504,Tremaine,Panangaden,Development
107392,Chinho,Panangaden,Development
46562,Tiina,Panangaden,Development
265137,Ugo,Panangaden,Human Resources
214436,Ashish,Panangaden,Sales
265250,Khaled,Panangaden,Research
207426,Mats,Panangaden,Production
294790,Kish,Panangaden,Research
18251,Alair,Panangaden,Research
230716,Xinglin,Panangaden,Marketing
20558,Toong,Panangaden,Human Resources
210644,Hsiangchu,Panangaden,Sales
44459,Aluzio,Panienski,Sales
445366,Raimond,Panienski,Marketing
81973,Shigenori,Panienski,Sales
96604,Jiong,Panienski,Production
25376,Nathan,Panienski,Development
84242,Tremaine,Panienski,Human Resources
267300,Ugo,Panienski,Development
91519,Danco,Panienski,Marketing
18933,Barun,Panienski,Development
58377,Goo,Panienski,Customer Service
28818,Hongzhu,Panienski,Quality Management
265124,Aemilian,Panienski,Marketing
205582,Zhigen,Panienski,Production
250531,Emdad,Panienski,Sales
287640,Aria,Panienski,Finance
70077,Vesna,Panienski,Development
415554,Goh,Panienski,Sales
405203,Muneo,Panienski,Development
450319,Abdelwaheb,Panienski,Development
200618,Berna,Panienski,Sales
412574,Yechiam,Panienski,Quality Management
96224,Manu,Panienski,Research
454108,Kenton,Panienski,Marketing
419044,Luigi,Panwar,Production
443562,Zorica,Panwar,Production
288721,Ohad,Panwar,Production
232121,Ayonca,Panwar,Quality Management
487871,Mantis,Panwar,Sales
482188,Akemi,Panwar,Development
264545,Mani,Panwar,Marketing
228928,Yahiko,Panwar,Customer Service
79681,Demin,Panwar,Production
268665,Hyuckchul,Panwar,Development
246590,Vesna,Panwar,Development
61634,Shigehito,Panwar,Sales
297032,Satyanarayana,Panwar,Customer Service
17220,Lorien,Panwar,Production
255535,Visit,Panwar,Quality Management
20059,Pranay,Panwar,Development
230673,Sadegh,Panwar,Development
255535,Visit,Panwar,Production
29507,Adel,Panwar,Development
12726,Fumitake,Panwar,Development
422744,Francoise,Panwar,Development
247118,Khaled,Panwar,Production
68001,Marlo,Panwar,Development
433180,Yuichiro,Panwar,Production
104467,Anoosh,Panwar,Production
299593,Aron,Panwar,Production
463524,Koldo,Papadias,Quality Management
49091,Mabry,Papadias,Development
16018,Boutros,Papadias,Production
430570,Adit,Papadias,Finance
439835,Yucai,Papadias,Development
430570,Adit,Papadias,Human Resources
52173,Masato,Papadias,Production
38309,Shaibal,Papadias,Human Resources
225455,Eldridge,Papadias,Production
439835,Yucai,Papadias,Research
60695,Masanao,Papadias,Human Resources
40641,Eishiro,Papadias,Sales
103223,Jongsuk,Papadias,Development
461976,Berry,Papadias,Production
444595,Masako,Papadias,Production
243128,Zhonghua,Papadias,Quality Management
477468,Remmert,Papadias,Production
498917,Nathan,Papadias,Human Resources
25282,Gladys,Papadias,Development
468325,Rosli,Papadias,Development
416746,Christfried,Papadias,Quality Management
212806,Keiichiro,Papadias,Finance
260423,Debaprosad,Papadias,Development
456840,Lubomir,Papadias,Production
483858,Randy,Papadias,Human Resources
418481,Karoline,Papastamatiou,Customer Service
455559,Shan,Papastamatiou,Sales
285728,Charlene,Papastamatiou,Marketing
